Example drift concentration input file,Save in .csv format
Created by assuming drift is proportional to daily temperature
Date,Hour,DriftConc (g/m3)
2/6/1996,4,1.08E-10
2/6/1996,5,1.08E-10
2/6/1996,6,1.08E-10
2/6/1996,7,1.08E-10
2/6/1996,8,1.08E-10
2/6/1996,9,1.08E-10
2/6/1996,10,1.08E-10
2/6/1996,11,1.08E-10
2/6/1996,12,1.08E-10
2/6/1996,13,1.08E-10
2/6/1996,14,1.08E-10
2/6/1996,15,1.08E-10
2/6/1996,16,1.08E-10
2/6/1996,17,1.08E-10
2/6/1996,18,1.08E-10
2/6/1996,19,1.08E-10
2/6/1996,20,1.08E-10
2/6/1996,21,1.08E-10
2/6/1996,22,1.08E-10
2/6/1996,23,1.08E-10
2/7/1996,0,1.14E-10
2/7/1996,1,1.14E-10
2/7/1996,2,1.14E-10
2/7/1996,3,1.14E-10
2/7/1996,4,1.14E-10
2/7/1996,5,1.14E-10
2/7/1996,6,1.14E-10
2/7/1996,7,1.14E-10
2/7/1996,8,1.14E-10
2/7/1996,9,1.14E-10
2/7/1996,10,1.14E-10
2/7/1996,11,1.14E-10
2/7/1996,12,1.14E-10
2/7/1996,13,1.14E-10
2/7/1996,14,1.14E-10
2/7/1996,15,1.14E-10
2/7/1996,16,1.14E-10
2/7/1996,17,1.14E-10
2/7/1996,18,1.14E-10
2/7/1996,19,1.14E-10
2/7/1996,20,1.14E-10
2/7/1996,21,1.14E-10
2/7/1996,22,1.14E-10
2/7/1996,23,1.14E-10
2/8/1996,0,1.11E-10
2/8/1996,1,1.11E-10
2/8/1996,2,1.11E-10
2/8/1996,3,1.11E-10
2/8/1996,4,1.11E-10
2/8/1996,5,1.11E-10
2/8/1996,6,1.11E-10
2/8/1996,7,1.11E-10
2/8/1996,8,1.11E-10
2/8/1996,9,1.11E-10
2/8/1996,10,1.11E-10
2/8/1996,11,1.11E-10
2/8/1996,12,1.11E-10
2/8/1996,13,1.11E-10
2/8/1996,14,1.11E-10
2/8/1996,15,1.11E-10
2/8/1996,16,1.11E-10
2/8/1996,17,1.11E-10
2/8/1996,18,1.11E-10
2/8/1996,19,1.11E-10
2/8/1996,20,1.11E-10
2/8/1996,21,1.11E-10
2/8/1996,22,1.11E-10
2/8/1996,23,1.11E-10
2/9/1996,0,1.08E-10
2/9/1996,1,1.08E-10
2/9/1996,2,1.08E-10
2/9/1996,3,1.08E-10
2/9/1996,4,1.08E-10
2/9/1996,5,1.08E-10
2/9/1996,6,1.08E-10
2/9/1996,7,1.08E-10
2/9/1996,8,1.08E-10
2/9/1996,9,1.08E-10
2/9/1996,10,1.08E-10
2/9/1996,11,1.08E-10
2/9/1996,12,1.08E-10
2/9/1996,13,1.08E-10
2/9/1996,14,1.08E-10
2/9/1996,15,1.08E-10
2/9/1996,16,1.08E-10
2/9/1996,17,1.08E-10
2/9/1996,18,1.08E-10
2/9/1996,19,1.08E-10
2/9/1996,20,1.08E-10
2/9/1996,21,1.08E-10
2/9/1996,22,1.08E-10
2/9/1996,23,1.08E-10
2/10/1996,0,1.08E-10
2/10/1996,1,1.08E-10
2/10/1996,2,1.08E-10
2/10/1996,3,1.08E-10
2/10/1996,4,1.08E-10
2/10/1996,5,1.08E-10
2/10/1996,6,1.08E-10
2/10/1996,7,1.08E-10
2/10/1996,8,1.08E-10
2/10/1996,9,1.08E-10
2/10/1996,10,1.08E-10
2/10/1996,11,1.08E-10
2/10/1996,12,1.08E-10
2/10/1996,13,1.08E-10
2/10/1996,14,1.08E-10
2/10/1996,15,1.08E-10
2/10/1996,16,1.08E-10
2/10/1996,17,1.08E-10
2/10/1996,18,1.08E-10
2/10/1996,19,1.08E-10
2/10/1996,20,1.08E-10
2/10/1996,21,1.08E-10
2/10/1996,22,1.08E-10
2/10/1996,23,1.08E-10
2/11/1996,0,1.08E-10
2/11/1996,1,1.08E-10
2/11/1996,2,1.08E-10
2/11/1996,3,1.08E-10
2/11/1996,4,1.08E-10
2/11/1996,5,1.08E-10
2/11/1996,6,1.08E-10
2/11/1996,7,1.08E-10
2/11/1996,8,1.08E-10
2/11/1996,9,1.08E-10
2/11/1996,10,1.08E-10
2/11/1996,11,1.08E-10
2/11/1996,12,1.08E-10
2/11/1996,13,1.08E-10
2/11/1996,14,1.08E-10
2/11/1996,15,1.08E-10
2/11/1996,16,1.08E-10
2/11/1996,17,1.08E-10
2/11/1996,18,1.08E-10
2/11/1996,19,1.08E-10
2/11/1996,20,1.08E-10
2/11/1996,21,1.08E-10
2/11/1996,22,1.08E-10
2/11/1996,23,1.08E-10
2/12/1996,0,1.05E-10
2/12/1996,1,1.05E-10
2/12/1996,2,1.05E-10
2/12/1996,3,1.05E-10
2/12/1996,4,1.05E-10
2/12/1996,5,1.05E-10
2/12/1996,6,1.05E-10
2/12/1996,7,1.05E-10
2/12/1996,8,1.05E-10
2/12/1996,9,1.05E-10
2/12/1996,10,1.05E-10
2/12/1996,11,1.05E-10
2/12/1996,12,1.05E-10
2/12/1996,13,1.05E-10
2/12/1996,14,1.05E-10
2/12/1996,15,1.05E-10
2/12/1996,16,1.05E-10
2/12/1996,17,1.05E-10
2/12/1996,18,1.05E-10
2/12/1996,19,1.05E-10
2/12/1996,20,1.05E-10
2/12/1996,21,1.05E-10
2/12/1996,22,1.05E-10
2/12/1996,23,1.05E-10
2/13/1996,0,1.02E-10
2/13/1996,1,1.02E-10
2/13/1996,2,1.02E-10
2/13/1996,3,1.02E-10
2/13/1996,4,1.02E-10
2/13/1996,5,1.02E-10
2/13/1996,6,1.02E-10
2/13/1996,7,1.02E-10
2/13/1996,8,1.02E-10
2/13/1996,9,1.02E-10
2/13/1996,10,1.02E-10
2/13/1996,11,1.02E-10
2/13/1996,12,1.02E-10
2/13/1996,13,1.02E-10
2/13/1996,14,1.02E-10
2/13/1996,15,1.02E-10
2/13/1996,16,1.02E-10
2/13/1996,17,1.02E-10
2/13/1996,18,1.02E-10
2/13/1996,19,1.02E-10
2/13/1996,20,1.02E-10
2/13/1996,21,1.02E-10
2/13/1996,22,1.02E-10
2/13/1996,23,1.02E-10
2/14/1996,0,1.05E-10
2/14/1996,1,1.05E-10
2/14/1996,2,1.05E-10
2/14/1996,3,1.05E-10
2/14/1996,4,1.05E-10
2/14/1996,5,1.05E-10
2/14/1996,6,1.05E-10
2/14/1996,7,1.05E-10
2/14/1996,8,1.05E-10
2/14/1996,9,1.05E-10
2/14/1996,10,1.05E-10
2/14/1996,11,1.05E-10
2/14/1996,12,1.05E-10
2/14/1996,13,1.05E-10
2/14/1996,14,1.05E-10
2/14/1996,15,1.05E-10
2/14/1996,16,1.05E-10
2/14/1996,17,1.05E-10
2/14/1996,18,1.05E-10
2/14/1996,19,1.05E-10
2/14/1996,20,1.05E-10
2/14/1996,21,1.05E-10
2/14/1996,22,1.05E-10
2/14/1996,23,1.05E-10
2/15/1996,0,9.90E-11
2/15/1996,1,9.90E-11
2/15/1996,2,9.90E-11
2/15/1996,3,9.90E-11
2/15/1996,4,9.90E-11
2/15/1996,5,9.90E-11
2/15/1996,6,9.90E-11
2/15/1996,7,9.90E-11
2/15/1996,8,9.90E-11
2/15/1996,9,9.90E-11
2/15/1996,10,9.90E-11
2/15/1996,11,9.90E-11
2/15/1996,12,9.90E-11
2/15/1996,13,9.90E-11
2/15/1996,14,9.90E-11
2/15/1996,15,9.90E-11
2/15/1996,16,9.90E-11
2/15/1996,17,9.90E-11
2/15/1996,18,9.90E-11
2/15/1996,19,9.90E-11
2/15/1996,20,9.90E-11
2/15/1996,21,9.90E-11
2/15/1996,22,9.90E-11
2/15/1996,23,9.90E-11
2/16/1996,0,1.08E-10
2/16/1996,1,1.08E-10
2/16/1996,2,1.08E-10
2/16/1996,3,1.08E-10
2/16/1996,4,1.08E-10
2/16/1996,5,1.08E-10
2/16/1996,6,1.08E-10
2/16/1996,7,1.08E-10
2/16/1996,8,1.08E-10
2/16/1996,9,1.08E-10
2/16/1996,10,1.08E-10
2/16/1996,11,1.08E-10
2/16/1996,12,1.08E-10
2/16/1996,13,1.08E-10
2/16/1996,14,1.08E-10
2/16/1996,15,1.08E-10
2/16/1996,16,1.08E-10
2/16/1996,17,1.08E-10
2/16/1996,18,1.08E-10
2/16/1996,19,1.08E-10
2/16/1996,20,1.08E-10
2/16/1996,21,1.08E-10
2/16/1996,22,1.08E-10
2/16/1996,23,1.08E-10
2/17/1996,0,1.08E-10
2/17/1996,1,1.08E-10
2/17/1996,2,1.08E-10
2/17/1996,3,1.08E-10
2/17/1996,4,1.08E-10
2/17/1996,5,1.08E-10
2/17/1996,6,1.08E-10
2/17/1996,7,1.08E-10
2/17/1996,8,1.08E-10
2/17/1996,9,1.08E-10
2/17/1996,10,1.08E-10
2/17/1996,11,1.08E-10
2/17/1996,12,1.08E-10
2/17/1996,13,1.08E-10
2/17/1996,14,1.08E-10
2/17/1996,15,1.08E-10
2/17/1996,16,1.08E-10
2/17/1996,17,1.08E-10
2/17/1996,18,1.08E-10
2/17/1996,19,1.08E-10
2/17/1996,20,1.08E-10
2/17/1996,21,1.08E-10
2/17/1996,22,1.08E-10
2/17/1996,23,1.08E-10
2/18/1996,0,1.02E-10
2/18/1996,1,1.02E-10
2/18/1996,2,1.02E-10
2/18/1996,3,1.02E-10
2/18/1996,4,1.02E-10
2/18/1996,5,1.02E-10
2/18/1996,6,1.02E-10
2/18/1996,7,1.02E-10
2/18/1996,8,1.02E-10
2/18/1996,9,1.02E-10
2/18/1996,10,1.02E-10
2/18/1996,11,1.02E-10
2/18/1996,12,1.02E-10
2/18/1996,13,1.02E-10
2/18/1996,14,1.02E-10
2/18/1996,15,1.02E-10
2/18/1996,16,1.02E-10
2/18/1996,17,1.02E-10
2/18/1996,18,1.02E-10
2/18/1996,19,1.02E-10
2/18/1996,20,1.02E-10
2/18/1996,21,1.02E-10
2/18/1996,22,1.02E-10
2/18/1996,23,1.02E-10
2/19/1996,0,1.05E-10
2/19/1996,1,1.05E-10
2/19/1996,2,1.05E-10
2/19/1996,3,1.05E-10
2/19/1996,4,1.05E-10
2/19/1996,5,1.05E-10
2/19/1996,6,1.05E-10
2/19/1996,7,1.05E-10
2/19/1996,8,1.05E-10
2/19/1996,9,1.05E-10
2/19/1996,10,1.05E-10
2/19/1996,11,1.05E-10
2/19/1996,12,1.05E-10
2/19/1996,13,1.05E-10
2/19/1996,14,1.05E-10
2/19/1996,15,1.05E-10
2/19/1996,16,1.05E-10
2/19/1996,17,1.05E-10
2/19/1996,18,1.05E-10
2/19/1996,19,1.05E-10
2/19/1996,20,1.05E-10
2/19/1996,21,1.05E-10
2/19/1996,22,1.05E-10
2/19/1996,23,1.05E-10
2/20/1996,0,9.90E-11
2/20/1996,1,9.90E-11
2/20/1996,2,9.90E-11
2/20/1996,3,9.90E-11
2/20/1996,4,9.90E-11
2/20/1996,5,9.90E-11
2/20/1996,6,9.90E-11
2/20/1996,7,9.90E-11
2/20/1996,8,9.90E-11
2/20/1996,9,9.90E-11
2/20/1996,10,9.90E-11
2/20/1996,11,9.90E-11
2/20/1996,12,9.90E-11
2/20/1996,13,9.90E-11
2/20/1996,14,9.90E-11
2/20/1996,15,9.90E-11
2/20/1996,16,9.90E-11
2/20/1996,17,9.90E-11
2/20/1996,18,9.90E-11
2/20/1996,19,9.90E-11
2/20/1996,20,9.90E-11
2/20/1996,21,9.90E-11
2/20/1996,22,9.90E-11
2/20/1996,23,9.90E-11
2/21/1996,0,9.90E-11
2/21/1996,1,9.90E-11
2/21/1996,2,9.90E-11
2/21/1996,3,9.90E-11
2/21/1996,4,9.90E-11
2/21/1996,5,9.90E-11
2/21/1996,6,9.90E-11
2/21/1996,7,9.90E-11
2/21/1996,8,9.90E-11
2/21/1996,9,9.90E-11
2/21/1996,10,9.90E-11
2/21/1996,11,9.90E-11
2/21/1996,12,9.90E-11
2/21/1996,13,9.90E-11
2/21/1996,14,9.90E-11
2/21/1996,15,9.90E-11
2/21/1996,16,9.90E-11
2/21/1996,17,9.90E-11
2/21/1996,18,9.90E-11
2/21/1996,19,9.90E-11
2/21/1996,20,9.90E-11
2/21/1996,21,9.90E-11
2/21/1996,22,9.90E-11
2/21/1996,23,9.90E-11
2/22/1996,0,1.02E-10
2/22/1996,1,1.02E-10
2/22/1996,2,1.02E-10
2/22/1996,3,1.02E-10
2/22/1996,4,1.02E-10
2/22/1996,5,1.02E-10
2/22/1996,6,1.02E-10
2/22/1996,7,1.02E-10
2/22/1996,8,1.02E-10
2/22/1996,9,1.02E-10
2/22/1996,10,1.02E-10
2/22/1996,11,1.02E-10
2/22/1996,12,1.02E-10
2/22/1996,13,1.02E-10
2/22/1996,14,1.02E-10
2/22/1996,15,1.02E-10
2/22/1996,16,1.02E-10
2/22/1996,17,1.02E-10
2/22/1996,18,1.02E-10
2/22/1996,19,1.02E-10
2/22/1996,20,1.02E-10
2/22/1996,21,1.02E-10
2/22/1996,22,1.02E-10
2/22/1996,23,1.02E-10
2/23/1996,0,1.02E-10
2/23/1996,1,1.02E-10
2/23/1996,2,1.02E-10
2/23/1996,3,1.02E-10
2/23/1996,4,1.02E-10
2/23/1996,5,1.02E-10
2/23/1996,6,1.02E-10
2/23/1996,7,1.02E-10
2/23/1996,8,1.02E-10
2/23/1996,9,1.02E-10
2/23/1996,10,1.02E-10
2/23/1996,11,1.02E-10
2/23/1996,12,1.02E-10
2/23/1996,13,1.02E-10
2/23/1996,14,1.02E-10
2/23/1996,15,1.02E-10
2/23/1996,16,1.02E-10
2/23/1996,17,1.02E-10
2/23/1996,18,1.02E-10
2/23/1996,19,1.02E-10
2/23/1996,20,1.02E-10
2/23/1996,21,1.02E-10
2/23/1996,22,1.02E-10
2/23/1996,23,1.02E-10
2/24/1996,0,9.60E-11
2/24/1996,1,9.60E-11
2/24/1996,2,9.60E-11
2/24/1996,3,9.60E-11
2/24/1996,4,9.60E-11
2/24/1996,5,9.60E-11
2/24/1996,6,9.60E-11
2/24/1996,7,9.60E-11
2/24/1996,8,9.60E-11
2/24/1996,9,9.60E-11
2/24/1996,10,9.60E-11
2/24/1996,11,9.60E-11
2/24/1996,12,9.60E-11
2/24/1996,13,9.60E-11
2/24/1996,14,9.60E-11
2/24/1996,15,9.60E-11
2/24/1996,16,9.60E-11
2/24/1996,17,9.60E-11
2/24/1996,18,9.60E-11
2/24/1996,19,9.60E-11
2/24/1996,20,9.60E-11
2/24/1996,21,9.60E-11
2/24/1996,22,9.60E-11
2/24/1996,23,9.60E-11
2/25/1996,0,9.90E-11
2/25/1996,1,9.90E-11
2/25/1996,2,9.90E-11
2/25/1996,3,9.90E-11
2/25/1996,4,9.90E-11
2/25/1996,5,9.90E-11
2/25/1996,6,9.90E-11
2/25/1996,7,9.90E-11
2/25/1996,8,9.90E-11
2/25/1996,9,9.90E-11
2/25/1996,10,9.90E-11
2/25/1996,11,9.90E-11
2/25/1996,12,9.90E-11
2/25/1996,13,9.90E-11
2/25/1996,14,9.90E-11
2/25/1996,15,9.90E-11
2/25/1996,16,9.90E-11
2/25/1996,17,9.90E-11
2/25/1996,18,9.90E-11
2/25/1996,19,9.90E-11
2/25/1996,20,9.90E-11
2/25/1996,21,9.90E-11
2/25/1996,22,9.90E-11
2/25/1996,23,9.90E-11
2/26/1996,0,9.90E-11
2/26/1996,1,9.90E-11
2/26/1996,2,9.90E-11
2/26/1996,3,9.90E-11
2/26/1996,4,9.90E-11
2/26/1996,5,9.90E-11
2/26/1996,6,9.90E-11
2/26/1996,7,9.90E-11
2/26/1996,8,9.90E-11
2/26/1996,9,9.90E-11
2/26/1996,10,9.90E-11
2/26/1996,11,9.90E-11
2/26/1996,12,9.90E-11
2/26/1996,13,9.90E-11
2/26/1996,14,9.90E-11
2/26/1996,15,9.90E-11
2/26/1996,16,9.90E-11
2/26/1996,17,9.90E-11
2/26/1996,18,9.90E-11
2/26/1996,19,9.90E-11
2/26/1996,20,9.90E-11
2/26/1996,21,9.90E-11
2/26/1996,22,9.90E-11
2/26/1996,23,9.90E-11
2/27/1996,0,1.02E-10
2/27/1996,1,1.02E-10
2/27/1996,2,1.02E-10
2/27/1996,3,1.02E-10
2/27/1996,4,1.02E-10
2/27/1996,5,1.02E-10
2/27/1996,6,1.02E-10
2/27/1996,7,1.02E-10
2/27/1996,8,1.02E-10
2/27/1996,9,1.02E-10
2/27/1996,10,1.02E-10
2/27/1996,11,1.02E-10
2/27/1996,12,1.02E-10
2/27/1996,13,1.02E-10
2/27/1996,14,1.02E-10
2/27/1996,15,1.02E-10
2/27/1996,16,1.02E-10
2/27/1996,17,1.02E-10
2/27/1996,18,1.02E-10
2/27/1996,19,1.02E-10
2/27/1996,20,1.02E-10
2/27/1996,21,1.02E-10
2/27/1996,22,1.02E-10
2/27/1996,23,1.02E-10
2/28/1996,0,9.90E-11
2/28/1996,1,9.90E-11
2/28/1996,2,9.90E-11
2/28/1996,3,9.90E-11
2/28/1996,4,9.90E-11
2/28/1996,5,9.90E-11
2/28/1996,6,9.90E-11
2/28/1996,7,9.90E-11
2/28/1996,8,9.90E-11
2/28/1996,9,9.90E-11
2/28/1996,10,9.90E-11
2/28/1996,11,9.90E-11
2/28/1996,12,9.90E-11
2/28/1996,13,9.90E-11
2/28/1996,14,9.90E-11
2/28/1996,15,9.90E-11
2/28/1996,16,9.90E-11
2/28/1996,17,9.90E-11
2/28/1996,18,9.90E-11
2/28/1996,19,9.90E-11
2/28/1996,20,9.90E-11
2/28/1996,21,9.90E-11
2/28/1996,22,9.90E-11
2/28/1996,23,9.90E-11
2/29/1996,0,9.90E-11
2/29/1996,1,9.90E-11
2/29/1996,2,9.90E-11
2/29/1996,3,9.90E-11
2/29/1996,4,9.90E-11
2/29/1996,5,9.90E-11
2/29/1996,6,9.90E-11
2/29/1996,7,9.90E-11
2/29/1996,8,9.90E-11
2/29/1996,9,9.90E-11
2/29/1996,10,9.90E-11
2/29/1996,11,9.90E-11
2/29/1996,12,9.90E-11
2/29/1996,13,9.90E-11
2/29/1996,14,9.90E-11
2/29/1996,15,9.90E-11
2/29/1996,16,9.90E-11
2/29/1996,17,9.90E-11
2/29/1996,18,9.90E-11
2/29/1996,19,9.90E-11
2/29/1996,20,9.90E-11
2/29/1996,21,9.90E-11
2/29/1996,22,9.90E-11
2/29/1996,23,9.90E-11
3/1/1996,0,1.05E-10
3/1/1996,1,1.05E-10
3/1/1996,2,1.05E-10
3/1/1996,3,1.05E-10
3/1/1996,4,1.05E-10
3/1/1996,5,1.05E-10
3/1/1996,6,1.05E-10
3/1/1996,7,1.05E-10
3/1/1996,8,1.05E-10
3/1/1996,9,1.05E-10
3/1/1996,10,1.05E-10
3/1/1996,11,1.05E-10
3/1/1996,12,1.05E-10
3/1/1996,13,1.05E-10
3/1/1996,14,1.05E-10
3/1/1996,15,1.05E-10
3/1/1996,16,1.05E-10
3/1/1996,17,1.05E-10
3/1/1996,18,1.05E-10
3/1/1996,19,1.05E-10
3/1/1996,20,1.05E-10
3/1/1996,21,1.05E-10
3/1/1996,22,1.05E-10
3/1/1996,23,1.05E-10
3/2/1996,0,9.90E-11
3/2/1996,1,9.90E-11
3/2/1996,2,9.90E-11
3/2/1996,3,9.90E-11
3/2/1996,4,9.90E-11
3/2/1996,5,9.90E-11
3/2/1996,6,9.90E-11
3/2/1996,7,9.90E-11
3/2/1996,8,9.90E-11
3/2/1996,9,9.90E-11
3/2/1996,10,9.90E-11
3/2/1996,11,9.90E-11
3/2/1996,12,9.90E-11
3/2/1996,13,9.90E-11
3/2/1996,14,9.90E-11
3/2/1996,15,9.90E-11
3/2/1996,16,9.90E-11
3/2/1996,17,9.90E-11
3/2/1996,18,9.90E-11
3/2/1996,19,9.90E-11
3/2/1996,20,9.90E-11
3/2/1996,21,9.90E-11
3/2/1996,22,9.90E-11
3/2/1996,23,9.90E-11
3/3/1996,0,9.60E-11
3/3/1996,1,9.60E-11
3/3/1996,2,9.60E-11
3/3/1996,3,9.60E-11
3/3/1996,4,9.60E-11
3/3/1996,5,9.60E-11
3/3/1996,6,9.60E-11
3/3/1996,7,9.60E-11
3/3/1996,8,9.60E-11
3/3/1996,9,9.60E-11
3/3/1996,10,9.60E-11
3/3/1996,11,9.60E-11
3/3/1996,12,9.60E-11
3/3/1996,13,9.60E-11
3/3/1996,14,9.60E-11
3/3/1996,15,9.60E-11
3/3/1996,16,9.60E-11
3/3/1996,17,9.60E-11
3/3/1996,18,9.60E-11
3/3/1996,19,9.60E-11
3/3/1996,20,9.60E-11
3/3/1996,21,9.60E-11
3/3/1996,22,9.60E-11
3/3/1996,23,9.60E-11
3/4/1996,0,9.90E-11
3/4/1996,1,9.90E-11
3/4/1996,2,9.90E-11
3/4/1996,3,9.90E-11
3/4/1996,4,9.90E-11
3/4/1996,5,9.90E-11
3/4/1996,6,9.90E-11
3/4/1996,7,9.90E-11
3/4/1996,8,9.90E-11
3/4/1996,9,9.90E-11
3/4/1996,10,9.90E-11
3/4/1996,11,9.90E-11
3/4/1996,12,9.90E-11
3/4/1996,13,9.90E-11
3/4/1996,14,9.90E-11
3/4/1996,15,9.90E-11
3/4/1996,16,9.90E-11
3/4/1996,17,9.90E-11
3/4/1996,18,9.90E-11
3/4/1996,19,9.90E-11
3/4/1996,20,9.90E-11
3/4/1996,21,9.90E-11
3/4/1996,22,9.90E-11
3/4/1996,23,9.90E-11
3/5/1996,0,1.02E-10
3/5/1996,1,1.02E-10
3/5/1996,2,1.02E-10
3/5/1996,3,1.02E-10
3/5/1996,4,1.02E-10
3/5/1996,5,1.02E-10
3/5/1996,6,1.02E-10
3/5/1996,7,1.02E-10
3/5/1996,8,1.02E-10
3/5/1996,9,1.02E-10
3/5/1996,10,1.02E-10
3/5/1996,11,1.02E-10
3/5/1996,12,1.02E-10
3/5/1996,13,1.02E-10
3/5/1996,14,1.02E-10
3/5/1996,15,1.02E-10
3/5/1996,16,1.02E-10
3/5/1996,17,1.02E-10
3/5/1996,18,1.02E-10
3/5/1996,19,1.02E-10
3/5/1996,20,1.02E-10
3/5/1996,21,1.02E-10
3/5/1996,22,1.02E-10
3/5/1996,23,1.02E-10
3/6/1996,0,1.02E-10
3/6/1996,1,1.02E-10
3/6/1996,2,1.02E-10
3/6/1996,3,1.02E-10
3/6/1996,4,1.02E-10
3/6/1996,5,1.02E-10
3/6/1996,6,1.02E-10
3/6/1996,7,1.02E-10
3/6/1996,8,1.02E-10
3/6/1996,9,1.02E-10
3/6/1996,10,1.02E-10
3/6/1996,11,1.02E-10
3/6/1996,12,1.02E-10
3/6/1996,13,1.02E-10
3/6/1996,14,1.02E-10
3/6/1996,15,1.02E-10
3/6/1996,16,1.02E-10
3/6/1996,17,1.02E-10
3/6/1996,18,1.02E-10
3/6/1996,19,1.02E-10
3/6/1996,20,1.02E-10
3/6/1996,21,1.02E-10
3/6/1996,22,1.02E-10
3/6/1996,23,1.02E-10
3/7/1996,0,9.90E-11
3/7/1996,1,9.90E-11
3/7/1996,2,9.90E-11
3/7/1996,3,9.90E-11
3/7/1996,4,9.90E-11
3/7/1996,5,9.90E-11
3/7/1996,6,9.90E-11
3/7/1996,7,9.90E-11
3/7/1996,8,9.90E-11
3/7/1996,9,9.90E-11
3/7/1996,10,9.90E-11
3/7/1996,11,9.90E-11
3/7/1996,12,9.90E-11
3/7/1996,13,9.90E-11
3/7/1996,14,9.90E-11
3/7/1996,15,9.90E-11
3/7/1996,16,9.90E-11
3/7/1996,17,9.90E-11
3/7/1996,18,9.90E-11
3/7/1996,19,9.90E-11
3/7/1996,20,9.90E-11
3/7/1996,21,9.90E-11
3/7/1996,22,9.90E-11
3/7/1996,23,9.90E-11
3/8/1996,0,9.90E-11
3/8/1996,1,9.90E-11
3/8/1996,2,9.90E-11
3/8/1996,3,9.90E-11
3/8/1996,4,9.90E-11
3/8/1996,5,9.90E-11
3/8/1996,6,9.90E-11
3/8/1996,7,9.90E-11
3/8/1996,8,9.90E-11
3/8/1996,9,9.90E-11
3/8/1996,10,9.90E-11
3/8/1996,11,9.90E-11
3/8/1996,12,9.90E-11
3/8/1996,13,9.90E-11
3/8/1996,14,9.90E-11
3/8/1996,15,9.90E-11
3/8/1996,16,9.90E-11
3/8/1996,17,9.90E-11
3/8/1996,18,9.90E-11
3/8/1996,19,9.90E-11
3/8/1996,20,9.90E-11
3/8/1996,21,9.90E-11
3/8/1996,22,9.90E-11
3/8/1996,23,9.90E-11
3/9/1996,0,1.02E-10
3/9/1996,1,1.02E-10
3/9/1996,2,1.02E-10
3/9/1996,3,1.02E-10
3/9/1996,4,1.02E-10
3/9/1996,5,1.02E-10
3/9/1996,6,1.02E-10
3/9/1996,7,1.02E-10
3/9/1996,8,1.02E-10
3/9/1996,9,1.02E-10
3/9/1996,10,1.02E-10
3/9/1996,11,1.02E-10
3/9/1996,12,1.02E-10
3/9/1996,13,1.02E-10
3/9/1996,14,1.02E-10
3/9/1996,15,1.02E-10
3/9/1996,16,1.02E-10
3/9/1996,17,1.02E-10
3/9/1996,18,1.02E-10
3/9/1996,19,1.02E-10
3/9/1996,20,1.02E-10
3/9/1996,21,1.02E-10
3/9/1996,22,1.02E-10
3/9/1996,23,1.02E-10
3/10/1996,0,1.02E-10
3/10/1996,1,1.02E-10
3/10/1996,2,1.02E-10
3/10/1996,3,1.02E-10
3/10/1996,4,1.02E-10
3/10/1996,5,1.02E-10
3/10/1996,6,1.02E-10
3/10/1996,7,1.02E-10
3/10/1996,8,1.02E-10
3/10/1996,9,1.02E-10
3/10/1996,10,1.02E-10
3/10/1996,11,1.02E-10
3/10/1996,12,1.02E-10
3/10/1996,13,1.02E-10
3/10/1996,14,1.02E-10
3/10/1996,15,1.02E-10
3/10/1996,16,1.02E-10
3/10/1996,17,1.02E-10
3/10/1996,18,1.02E-10
3/10/1996,19,1.02E-10
3/10/1996,20,1.02E-10
3/10/1996,21,1.02E-10
3/10/1996,22,1.02E-10
3/10/1996,23,1.02E-10
3/11/1996,0,1.05E-10
3/11/1996,1,1.05E-10
3/11/1996,2,1.05E-10
3/11/1996,3,1.05E-10
3/11/1996,4,1.05E-10
3/11/1996,5,1.05E-10
3/11/1996,6,1.05E-10
3/11/1996,7,1.05E-10
3/11/1996,8,1.05E-10
3/11/1996,9,1.05E-10
3/11/1996,10,1.05E-10
3/11/1996,11,1.05E-10
3/11/1996,12,1.05E-10
3/11/1996,13,1.05E-10
3/11/1996,14,1.05E-10
3/11/1996,15,1.05E-10
3/11/1996,16,1.05E-10
3/11/1996,17,1.05E-10
3/11/1996,18,1.05E-10
3/11/1996,19,1.05E-10
3/11/1996,20,1.05E-10
3/11/1996,21,1.05E-10
3/11/1996,22,1.05E-10
3/11/1996,23,1.05E-10
3/12/1996,0,1.02E-10
3/12/1996,1,1.02E-10
3/12/1996,2,1.02E-10
3/12/1996,3,1.02E-10
3/12/1996,4,1.02E-10
3/12/1996,5,1.02E-10
3/12/1996,6,1.02E-10
3/12/1996,7,1.02E-10
3/12/1996,8,1.02E-10
3/12/1996,9,1.02E-10
3/12/1996,10,1.02E-10
3/12/1996,11,1.02E-10
3/12/1996,12,1.02E-10
3/12/1996,13,1.02E-10
3/12/1996,14,1.02E-10
3/12/1996,15,1.02E-10
3/12/1996,16,1.02E-10
3/12/1996,17,1.02E-10
3/12/1996,18,1.02E-10
3/12/1996,19,1.02E-10
3/12/1996,20,1.02E-10
3/12/1996,21,1.02E-10
3/12/1996,22,1.02E-10
3/12/1996,23,1.02E-10
3/13/1996,0,1.05E-10
3/13/1996,1,1.05E-10
3/13/1996,2,1.05E-10
3/13/1996,3,1.05E-10
3/13/1996,4,1.05E-10
3/13/1996,5,1.05E-10
3/13/1996,6,1.05E-10
3/13/1996,7,1.05E-10
3/13/1996,8,1.05E-10
3/13/1996,9,1.05E-10
3/13/1996,10,1.05E-10
